Package name,Reviewer name,Review,Rating
com.chess,Dmytro Zazulin,convenient intuitive superb,5
com.chess,Bob Heckel,game play experience lessons wonderful,5
com.chess,Samuel Alcano,love,5
com.chess,Stock Trade,well made minimal issues,5
com.chess,Rahul Doshi (Olof),great way make brain workout,5
com.chess,Griggith Deranomi,took ais pieces except king half mine left ended stalemate,2
com.chess,Mike G,update reloaded app working ok wish youd unlock personalities though,3
com.chess,Damian Draco Farre,great game tons benefits mind,5
com.chess,Rapid Pineappl359,game really helpful idea play chess especially daily challenges,5
com.chess,Viplav Nag,good platform learn play chess challenging brother sister india aswell overseas countries thanks players,5
com.chess,Belhadj Mohamed,good,5
com.chess,Muddu Reddy Sanjay143,niccceeeee gooooodddddd,5
com.chess,Md Moniruzzaman,badafing badaboom,4
com.chess,Bianka Sudár,really good game learn play chess easily already learned play even real people customize board recommend every one,5
com.chess,Ishaan Rana,best graphics,5
com.chess,Aman B,gg,5
com.chess,Vicky Hodge (Vicky),best site chess learning playing lot players,5
com.chess,DAVID BEACHBOARD,jesus loves,5
com.chess,Jonathan Watkins,boris johnson selfish treacherous prikk screwd country,5
com.chess,Pardeep kajlan,best timepass,5
com.chess,Huzaifa Al zadjali,chess thing love game much,5
com.chess,Shaikh Hooria,premium,1
com.chess,Martin Francis,liked app hope board updated e,4
com.chess,Aarav Jayaswal,good times frustrating win draws stalemate way predict number moves draw sometimes fortyeight sometimes going beyond sixtyfive like,3
com.chess,Mine Gamer,perfect,5
com.chess,Gershom Mashala,love though wish could prevent people wasting time making move purpose turn move,5
com.chess,Roshan Kachhap,online mode nise get chance play countries opponent,3
com.chess,Anti Gacha,one best chess apps cant sync desktop account mobile account makes really saddening,4
com.chess,Abhinab Bora,make puzzles freeeeeere,5
com.chess,Matas Viliusis,fun,5
com.chess,David C,app heats note nine quickly want save games computer later study,1
com.chess,Ayzoe Brad,thirtyfive cant seem rematch especially loss app hangs asks resign draw game already ended,3
com.chess,B. LAXMI NARAYAN,excellent,5
com.chess,Jorge Laurence Quiniñeza,im smort,5
com.chess,Jakob biruk,guys dont able login says account disabled happen hey,5
com.chess,Hiệp Phùng,good,5
com.chess,VK Multi Creations,worst experience kid also defeat 20th levelie three thousand make tougher launch stocfish rapid moves,5
com.chess,Mohammad Iqbal,app glitch,1
com.chess,Jay Ambe carting,one game,5
com.chess,Udayan Mondal,overall good app discrimination non membership players much minor bugs glitches online rapid matches like one match win suddenly app showed pop saying game aborted draw reason match even showing game history much disappointed problem keep aside minor bug one best online universal popular chess app ever seen,4
com.chess,JONATHAN ADA,best chess app ever,5
com.chess,Kaustubh Manjrekar,best,5
com.chess,Abdul Rehman,amazing loss download,5
