Package name,Reviewer name,Review,Rating
pl.lukok.chess,Sunil Karki,love,5
pl.lukok.chess,Saran Koppolu,many network issues play youtube also games showing network network working ads games serious issue network reconnections,1
pl.lukok.chess,Kanchan Kanchan,playing chess mind open,5
pl.lukok.chess,Vishnu Shamra,mast,5
pl.lukok.chess,tameem akram the first,timing,3
pl.lukok.chess,Ashutosh Singh,install stupid game waste time please work connection issues always says disconnected gives gold opponent,1
pl.lukok.chess,jayaprakasamm prakasamm,favorite game chess,5
pl.lukok.chess,Ramesh Kumar,awsome,5
pl.lukok.chess,Shiva Shantha,good,5
pl.lukok.chess,Lady Snow,cheating position win game suspend lost screenshoot prove receive sorry money power back,1
pl.lukok.chess,Vaibhav Rai,good game hard game game brain person,4
pl.lukok.chess,anusha pusapati,good,5
pl.lukok.chess,Samir Saidi,,2
pl.lukok.chess,Bhanu Sharma,nice,5
pl.lukok.chess,Maria Selvaraj,super game,5
pl.lukok.chess,AXN MaGNuM (Smartiii),perfect,5
pl.lukok.chess,Amit Arya,wow,5
pl.lukok.chess,bex o,learning,4
pl.lukok.chess,Anup Rai,excellent,5
pl.lukok.chess,ajay kasinathan,game nice,4
pl.lukok.chess,Md sohag Sumi,wow,5
pl.lukok.chess,TELUGU SILENT KILLER GAMING,super,5
pl.lukok.chess,Hadif Daiyan,good,5
pl.lukok.chess,Ron Martinez,game makes watch ads pay play opponent put two hundred get three hundred back win like paying twentyfive tax recommend finding different chess app play,1
pl.lukok.chess,EM. RAMANATHAN S. MURUGESAN,excited mind game,5
pl.lukok.chess,Nasir Jan,love,5
pl.lukok.chess,Andrei aevhy Pereira,really good,3
pl.lukok.chess,Lettie Anasco,bad fun many times glitches overall awesome,4
pl.lukok.chess,betsegaw alemayehu,great game,5
pl.lukok.chess,Vikram Pandey Advocate,good chess game app,5
pl.lukok.chess,Ajay Choudhary,good game,5
pl.lukok.chess,Sanjay Patil,online chess game best game,5
pl.lukok.chess,Tsako Romeo,simple best,5
pl.lukok.chess,AMG-LOGRedeem Inc. Smart interior,nice,5
pl.lukok.chess,MANJAY KUMAR SINGH,good,5
pl.lukok.chess,sujesh george,,5
pl.lukok.chess,Aishwarya Awasthi,good,1
pl.lukok.chess,Wael Elsagheer,wow,5
pl.lukok.chess,Joseph Baccay,psycho analysis,5
pl.lukok.chess,Mridul Dutta,good,2
pl.lukok.chess,MAHESH METTU,super nice like,5
pl.lukok.chess,Mr.VINNAKAN DEIVENDRAN,super app chess,5
pl.lukok.chess,RAJAN SINGH,good,5
pl.lukok.chess,Sonali Upadhyay,best game,5
pl.lukok.chess,Lynnett Shippy,fun,4
pl.lukok.chess,Asaduzzaman Asad,nice game,5
pl.lukok.chess,R.K.Gaming BD,awesome real game,5
pl.lukok.chess,EE 1000,could place played hacker thy stopped placing could play bad hope fix,1
pl.lukok.chess,Giri Giri,nice game,5
pl.lukok.chess,bbeka b,,5
pl.lukok.chess,Newsen Jopir,disconnect early though lead game still shows disconnected annoyed many times fix issue im client im happy one otherwise game great,1
pl.lukok.chess,Harshit agarwal,dont play game many bugs,1
pl.lukok.chess,Shital Kothari,cant undo without purchase worst thing,1
pl.lukok.chess,Basharan Yebavan,nice,5
pl.lukok.chess,Zakaar Bhai,madharchood game developer,1
pl.lukok.chess,Noman Kayani,great,1
